text,preprocessed,label,raw_anger,raw_anticipation,raw_disgust,raw_fear,raw_joy,raw_sadness,raw_surprise,raw_trust,emotion_words
It's a matter of life and death !,"['matter', 'life', 'death']","1, 4",0.574,0.398,0.656,0.843,0.438,0.915,0.578,0.477,"['matter', 'life', 'death']"
"This is a good omen , what ?","['good', 'omen']",2,0.0,0.953,0.0,0.594,0.547,0.0,0.219,0.617,"['good', 'omen']"
"Next , please .","['next', 'please']",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"[PERSON] , there is no time .","['person', 'time']",4,0.0,0.516,0.0,0.0,0.0,0.0,0.0,0.0,['time']
I have improved it .,['improved'],5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Could turn your whole life around .,"['could', 'turn', 'whole', 'life', 'around']",2,0.0,0.0,0.133,0.0,0.438,0.0,0.0,0.0,"['turn', 'life']"
We think we got our Jack the Ripper .,"['think', 'got', 'jack', 'ripper']",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
[PERSON] . [PERSON] benham .,"['person', 'person', 'benham']",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
I need protection .,"['need', 'protection']",4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"To tell the truth , [PERSON] , tonight we're a little bit nervous .","['tell', 'truth', 'person', 'tonight', 'little', 'bit', 'nervous']",4,0.0,0.602,0.0,0.469,0.0,0.0,0.0,0.844,"['truth', 'nervous']"
"One particular night we just finished our refueling mission ,","['one', 'particular', 'night', 'finished', 'refueling', 'mission']",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
There's going to be an awful lot of red faces if this policeman does his duty .,"['there', 'going', 'awful', 'lot', 'red', 'face', 'policeman', 'duty']",3,0.409,0.0,0.562,0.793,0.0,0.641,0.0,0.477,"['awful', 'policeman']"
But it was that that looked .,['looked'],"6, 7",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Somebody's gonna get hurt .,"['somebody', 'gonna', 'get', 'hurt']",4,0.561,0.0,0.0,0.688,0.0,0.688,0.0,0.0,['hurt']
"They'll be here tomorrow , honey .","['theyll', 'tomorrow', 'honey']",2,0.0,0.648,0.0,0.0,0.0,0.0,0.0,0.0,['tomorrow']
"Hey , come on .","['hey', 'come']","5, 6, 7",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"I've had a thousand chances to kill you , dirty , sell out cop .","['ive', 'thousand', 'chance', 'kill', 'dirty', 'sell', 'cop']",3,0.0,0.0,0.727,1.2349999999999999,0.0,0.797,0.516,0.43,"['chance', 'kill', 'dirty', 'cop']"
Target visible in seconds .,"['target', 'visible', 'second']","2, 4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
You made money with him and you'll make it with me .,"['made', 'money', 'youll', 'make']",2,0.074,0.586,0.0,0.0,0.531,0.0,0.203,0.687,"['money', 'youll']"
We haven't enough fuel to hold the keel down .,"['havent', 'enough', 'fuel', 'hold', 'keel']",4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"When I was in the corps , I was olive drab , or camouflage , or dress blues or whatever was the fucking uniform of the day .","['corp', 'olive', 'drab', 'camouflage', 'dress', 'blue', 'whatever', 'fucking', 'uniform', 'day']",1,0.0,0.0,0.0,0.0,0.0,0.8200000000000001,0.492,0.0,"['drab', 'camouflage', 'blue']"
Two rings ... purse .,"['two', 'ring', 'purse']",7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"Hey , girls ! Hey , baby .","['hey', 'girl', 'hey', 'baby']",7,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,['baby']
Then I danced in tuscaloosa and the Mayor said the nicest things about me .,"['danced', 'tuscaloosa', 'mayor', 'said', 'nicest', 'thing']",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
It's the first time he's told me the truth !,"['first', 'time', 'he', 'told', 'truth']",7,0.0,0.516,0.0,0.0,0.0,0.0,0.0,0.844,"['time', 'truth']"
And anyone who doesn't do right according to nature and my mother I will blow his head off .,"['anyone', 'doesnt', 'right', 'according', 'nature', 'mother', 'blow', 'head']",3,0.0,0.406,0.0,0.0,0.9119999999999999,0.016,0.0,0.703,"['nature', 'mother']"
"Can you keep a secret , hmm ?","['keep', 'secret', 'hmm']",8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.305,['secret']
What do you say let's take a little ride ?,"['say', 'let', 'take', 'little', 'ride']",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"Judge , may we approach ?","['judge', 'may', 'approach']",3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.578,['judge']
They expect me to cut my finger off .,"['expect', 'cut', 'finger']",3,0.0,0.742,0.0,0.0,0.0,0.0,0.148,0.477,['expect']
"Maybe you can talk this over later in private , maybe .","['maybe', 'talk', 'later', 'private', 'maybe']",4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
We can attend to your needs .,"['attend', 'need']",8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
You don't look excited .,"['dont', 'look', 'excited']",6,0.0,0.859,0.0,0.0,0.818,0.0,0.625,0.453,['excited']
Father .,['father'],2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.586,['father']
"I screamed , but no one listened .","['screamed', 'one', 'listened']",6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"I'd like to take you in my arms and not let anything happen to you , ever .","['id', 'like', 'take', 'arm', 'let', 'anything', 'happen', 'ever']",8,0.0,0.484,0.0,0.0,0.0,0.0,0.0,0.484,"['like', 'happen']"
Better get out of here ... 'cause I ain't ever gonna surrender to [LOCATION] .,"['better', 'get', 'cause', 'aint', 'ever', 'gonna', 'surrender', 'location']",4,0.0,0.0,0.0,0.5,0.0,0.453,0.0,0.281,['surrender']
Did the admiral want to see me about my beard ?,"['admiral', 'want', 'see', 'beard']",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.594,['admiral']
"Well , I'd appreciate it .","['well', 'id', 'appreciate']","8, 5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"[PERSON] , baby .","['person', 'baby']",5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,['baby']
I know now that you're a man who employs business methods ... which in [LOCATION] would be punished by death .,"['know', 'youre', 'man', 'employ', 'business', 'method', 'location', 'would', 'punished', 'death']",3,1.236,0.804,1.0470000000000002,1.484,0.0,1.5870000000000002,0.578,0.445,"['employ', 'punished', 'death']"
I though you didn't like blood sports .,"['though', 'didnt', 'like', 'blood', 'sport']",7,0.0,0.0,0.0,0.525,0.0,0.0,0.0,0.484,"['like', 'blood']"
I should hate to interrupt my present work .,"['hate', 'interrupt', 'present', 'work']",1,1.161,0.516,0.695,0.484,0.441,0.656,0.859,0.453,"['hate', 'interrupt', 'present']"
I refuse to sign it .,"['refuse', 'sign']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Can you get me in to see the Governor ?,"['get', 'see', 'governor']",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.453,['governor']
Have a nice day .,"['nice', 'day']","8, 5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"Okay , I'm sorry , all right ?","['okay', 'im', 'sorry', 'right']","1, 4, 6, 7",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
I mean a laugh from the heart .,"['mean', 'laugh', 'heart']",5,0.0,0.0,0.0,0.0,1.4380000000000002,0.0,0.258,0.0,"['laugh', 'heart']"
No . Not this time .,['time'],1,0.0,0.516,0.0,0.0,0.0,0.0,0.0,0.0,['time']
Have you found your perfect woman yet ?,"['found', 'perfect', 'woman', 'yet']",2,0.0,0.445,0.0,0.0,0.977,0.0,0.0,1.0230000000000001,"['found', 'perfect']"
"God , she must really love you .","['god', 'must', 'really', 'love']",7,0.0,0.484,0.0,0.094,1.373,0.0,0.0,1.375,"['god', 'love']"
It's coming form up there .,"['coming', 'form']",2,0.0,0.633,0.0,0.0,0.0,0.0,0.0,0.0,['coming']
I thought your favourite was chicken .,"['thought', 'favourite', 'chicken']",7,0.0,0.414,0.0,0.234,0.0,0.0,0.0,0.0,"['thought', 'chicken']"
Ready to celebrate ?,"['ready', 'celebrate']","2, 5",0.0,0.5,0.0,0.0,0.844,0.0,0.0,0.0,"['ready', 'celebrate']"
What is it ?,[],"2, 4, 7",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"Wait , there's more .","['wait', 'there']",2,0.0,0.523,0.0,0.0,0.0,0.0,0.0,0.0,['wait']
Are you sure this report's correct ?,"['sure', 'report', 'correct']",7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
I think we'd better have a drink .,"['think', 'wed', 'better', 'drink']",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
I've done what I can for you .,"['ive', 'done']",8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"And that you not only look like , but you are , a mess of worms .","['look', 'like', 'mess', 'worm']",3,0.0,0.203,0.484,0.0,0.0,0.0,0.055,0.484,"['like', 'mess', 'worm']"
"We'll never forget it , [PERSON] .","['well', 'never', 'forget', 'person']","8, 5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Why the hell not ?,['hell'],1,0.853,0.0,0.68,0.86,0.0,0.7,0.0,0.0,['hell']
"Now , today ...",['today'],2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
You can't hurt him like this .,"['cant', 'hurt', 'like']",1,0.561,0.0,0.0,0.688,0.0,0.688,0.0,0.484,"['hurt', 'like']"
"No . Well , I'll tell you what .","['well', 'ill', 'tell']","6, 7",0.333,0.0,0.492,0.621,0.0,0.594,0.0,0.0,['ill']
"OK , fellas , this is it .","['ok', 'fella']",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"You mess with him , we mess with you !","['mess', 'mess']",1,0.0,0.0,0.968,0.0,0.0,0.0,0.0,0.0,"['mess', 'mess']"
Ever since Case took over the firm .,"['ever', 'since', 'case', 'took', 'firm']","1, 3",0.0,0.0,0.0,0.094,0.0,0.228,0.0,0.0,['case']
I know so .,['know'],8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
What's with [PERSON] ?,"['whats', 'person']",7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
I'm supposed to be taking care of you .,"['im', 'supposed', 'taking', 'care']","8, 1, 6",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
This is so goddamn boring !,"['goddamn', 'boring']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"I hope so , sir . - You hope so ?","['hope', 'sir', 'hope']",1,0.0,1.546,0.0,0.0,1.172,0.0,0.734,1.8050000000000002,"['hope', 'sir', 'hope']"
"Oh , [PERSON] , darling , we were expecting you .","['oh', 'person', 'darling', 'expecting']",2,0.0,0.727,0.0,0.0,0.578,0.0,0.0,0.5,"['darling', 'expecting']"
He'll keep us flying missions till we're all dead .,"['hell', 'keep', 'u', 'flying', 'mission', 'till', 'dead']",4,0.853,0.0,0.68,1.141,0.0,0.7,0.0,0.0,"['hell', 'flying']"
Don't take me like I'm some corner dealer !,"['dont', 'take', 'like', 'im', 'corner', 'dealer']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.484,['like']
He's wrong for us .,"['he', 'wrong', 'u']","3, 4, 6, 7",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
What's what like ?,"['whats', 'like']",7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.484,['like']
How could she be there if she got on that helicopter ?,"['could', 'got', 'helicopter']","4, 7",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Please !,['please'],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"By heavens , an Englishwoman .","['heaven', 'englishwoman']",7,0.0,0.0,0.0,0.0,0.721,0.0,0.0,0.0,['heaven']
The princess has been acting very strangely .,"['princess', 'acting', 'strangely']",7,0.0,0.0,0.0,0.0,0.469,0.0,0.0,0.0,['princess']
He must have killed a man .,"['must', 'killed', 'man']","2, 4, 6",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
The people I work for are very determined . They want the woman .,"['people', 'work', 'determined', 'want', 'woman']",8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
This is our song .,['song'],5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"He was ill , but he has recovered .","['ill', 'recovered']",5,0.333,0.0,0.492,0.621,0.0,0.594,0.0,0.0,['ill']
You can talk all you want to now .,"['talk', 'want']",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Let 'em have it !,"['let', 'em']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"And the answer is , he's better .","['answer', 'he', 'better']",8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"If [PERSON] sees a phone company subpoena , now , she'll bust a gut .","['person', 'see', 'phone', 'company', 'subpoena', 'shell', 'bust', 'gut']",4,0.234,0.0,0.594,0.172,0.0,0.045,0.211,0.0,"['shell', 'gut']"
I thought you'd gone .,"['thought', 'youd', 'gone']",7,0.0,0.414,0.0,0.0,0.0,0.453,0.0,0.0,"['thought', 'gone']"
You must have loved your [PERSON] .,"['must', 'loved', 'person']","8, 6",0.0,0.0,0.0,0.0,0.859,0.0,0.0,0.0,['loved']
[PERSON] can kiss my sweet ass !,"['person', 'kiss', 'sweet', 'as']",1,0.0,1.156,0.0,0.0,1.2349999999999999,0.0,0.515,0.484,"['kiss', 'sweet']"
"Then ask him who ordered that each man should catch flies a day . And that they should be collected , counted and delivered daily , by me .","['ask', 'ordered', 'man', 'catch', 'fly', 'day', 'collected', 'counted', 'delivered', 'daily']","1, 2, 3",0.0,0.352,0.0,0.0,0.0,0.0,0.32,0.477,"['catch', 'counted', 'daily']"
You and I have had a wonderful time .,"['wonderful', 'time']",5,0.0,0.516,0.0,0.0,0.863,0.0,0.453,0.625,"['wonderful', 'time']"
Why is he leaving that position ?,"['leaving', 'position']",7,0.0,0.0,0.0,0.0,0.0,0.266,0.0,0.0,['leaving']
"Listen , I got ta go to work now .","['listen', 'got', 'ta', 'go', 'work']",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"Right with you , Shooter .","['right', 'shooter']",8,0.0,0.0,0.0,0.722,0.0,0.0,0.0,0.0,['shooter']
Could you guys shut up in there ?,"['could', 'guy', 'shut']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
They're hollow and empty .,"['theyre', 'hollow', 'empty']","3, 6",0.0,0.0,0.0,0.0,0.0,0.598,0.0,0.0,"['hollow', 'empty']"
I just want it in a flaky pastry .,"['want', 'flaky', 'pastry']","8, 4",0.0,0.0,0.0,0.0,0.229,0.0,0.0,0.0,['pastry']
What kind of a deal is this ?,"['kind', 'deal']",1,0.0,0.402,0.0,0.0,0.933,0.0,0.227,1.032,"['kind', 'deal']"
You're a detective now ?,"['youre', 'detective']",7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
There's noise coming from upstairs Let's go up for a look,"['there', 'noise', 'coming', 'upstairs', 'let', 'go', 'look']",2,0.0,0.633,0.0,0.0,0.0,0.0,0.0,0.0,['coming']
"If I need you later on , will you come over ?","['need', 'later', 'come']",8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"It's kicks , but I'm not under contract to 'em and I got a strong feeling option time is right around the corner .","['kick', 'im', 'contract', 'em', 'got', 'strong', 'feeling', 'option', 'time', 'right', 'around', 'corner']",2,0.8140000000000001,1.0710000000000002,0.141,0.328,0.359,0.172,0.359,1.08,"['kick', 'strong', 'feeling', 'time']"
I want these pots so shiny I can see my face in them !,"['want', 'pot', 'shiny', 'see', 'face']","2, 5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Poor [PERSON] never did have no luck with men .,"['poor', 'person', 'never', 'luck', 'men']",6,0.0,0.594,0.0,0.0,0.484,0.0,0.508,0.0,['luck']
I don't feel like sitting down .,"['dont', 'feel', 'like', 'sitting']",6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.484,['like']
I'm gonna enjoy this .,"['im', 'gonna', 'enjoy']","8, 5",0.0,0.578,0.0,0.0,0.812,0.0,0.0,0.484,['enjoy']
I will show you freaky ...,"['show', 'freaky']",3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.352,['show']
You are brilliant this morning !,"['brilliant', 'morning']",5,0.0,0.461,0.0,0.0,1.109,0.0,0.0,0.609,"['brilliant', 'morning']"
"There's no doctors upstairs , and there's no way out of here .","['there', 'doctor', 'upstairs', 'there', 'way']",4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.641,['doctor']
We're that kind of monster .,"['kind', 'monster']",6,0.0,0.0,0.0,0.844,0.621,0.0,0.0,0.641,"['kind', 'monster']"
You're young and strangely sweet .,"['youre', 'young', 'strangely', 'sweet']",5,0.0,0.445,0.0,0.0,0.625,0.0,0.203,0.484,['sweet']
What I would like is for you to get down .,"['would', 'like', 'get']",3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.484,['like']
"Well , not so dangerous .","['well', 'dangerous']",5,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,['dangerous']
"And for this reason , the time has now arrived for the beginning of a very serious discussion about the philosophical and theological questions that are posed to our human family by the discovery of extraterrestrial life .","['reason', 'time', 'arrived', 'beginning', 'serious', 'discussion', 'philosophical', 'theological', 'question', 'posed', 'human', 'family', 'discovery', 'extraterrestrial', 'life']",2,0.0,0.516,0.0,0.0,0.938,0.0,0.0,0.461,"['time', 'theological', 'family', 'life']"
Let me be the first to welcome you to this afternoon's campaign banquet .,"['let', 'first', 'welcome', 'afternoon', 'campaign', 'banquet']",2,0.0,0.406,0.0,0.0,0.303,0.0,0.0,0.0,['banquet']
What are you doing tonight ?,['tonight'],2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
We'll offer the opportunity to control every aspect of their emotional lives .,"['well', 'offer', 'opportunity', 'control', 'every', 'aspect', 'emotional', 'life']","8, 2",0.0,0.648,0.0,0.0,0.438,0.438,0.0,0.0,"['opportunity', 'emotional', 'life']"
"[PERSON] , I need to talk to you about a call that just came in .","['person', 'need', 'talk', 'call', 'came']",4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
What the fuck ?,['fuck'],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Better let me do the talking .,"['better', 'let', 'talking']","2, 5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"Get upstairs , miss .","['get', 'upstairs', 'miss']",1,0.0,0.0,0.0,0.0,0.0,0.379,0.0,0.0,['miss']
Leave your celery .,"['leave', 'celery']",1,0.0,0.0,0.0,0.0,0.0,0.328,0.234,0.0,['leave']
Did I hear somebody call for their old man ?,"['hear', 'somebody', 'call', 'old', 'man']",7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"Ladies and gentlemen , the big event you've been waiting for .","['lady', 'gentleman', 'big', 'event', 'youve', 'waiting']",2,0.0,0.664,0.0,0.141,0.0,0.0,0.0,0.656,"['gentleman', 'waiting']"
"You know how I loved her , really .","['know', 'loved', 'really']",6,0.0,0.0,0.0,0.0,0.859,0.0,0.0,0.0,['loved']
I have to come all this way to tell you this ?,"['come', 'way', 'tell']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
I'll look after him .,"['ill', 'look']",8,0.333,0.0,0.492,0.621,0.0,0.594,0.0,0.0,['ill']
The girls have so little time .,"['girl', 'little', 'time']",6,0.0,0.516,0.0,0.0,0.0,0.0,0.0,0.0,['time']
You too !,[],5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"[PERSON] , you of all people should understand by now that to me , they're the same thing .","['person', 'people', 'understand', 'theyre', 'thing']",3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Did you light the hearth in my room ?,"['light', 'hearth', 'room']",2,0.0,0.0,0.0,0.0,0.297,0.0,0.0,0.0,['light']
Since when am I Baby ?,"['since', 'baby']",1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,['baby']
He's signed all those deeds back to their rightful owners .,"['he', 'signed', 'deed', 'back', 'rightful', 'owner']",8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.531,['deed']
"Hey , is that [PERSON] ?","['hey', 'person']",7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
How did you learn to fight like that ?,"['learn', 'fight', 'like']",7,0.667,0.0,0.0,0.719,0.0,0.0,0.0,0.484,"['fight', 'like']"
But where have I put it ?,['put'],7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
You can take my word for it .,"['take', 'word']",8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.477,['word']
You gave me your word .,"['gave', 'word']","2, 4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.477,['word']
[PERSON] is army from the anus up .,"['person', 'army', 'anus']",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
You come from somewhere and you're trying to make nothing out of yours .,"['come', 'somewhere', 'youre', 'trying', 'make', 'nothing']","1, 3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"I don't resent your not paying me for the past two months ... but the thought that I should split my bank account with you ... that you should take half of my life's savings ... that is really too much for me , sir .","['dont', 'resent', 'paying', 'past', 'two', 'month', 'thought', 'split', 'bank', 'account', 'take', 'half', 'life', 'saving', 'really', 'much', 'sir']",3,0.765,0.414,0.0,0.0,0.438,0.0,0.0,1.429,"['resent', 'thought', 'bank', 'account', 'life', 'sir']"
"I'm going to hit you now Ready or not , here it comes !","['im', 'going', 'hit', 'ready', 'come']","2, 5",0.667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,"['hit', 'ready']"
"Yeah , it's nice .","['yeah', 'nice']",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
♪ There's a lady ♪,"['', 'there', 'lady', '']",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Quiet !,['quiet'],1,0.0,0.0,0.0,0.0,0.188,0.094,0.0,0.0,['quiet']
Then you can handle it all .,['handle'],8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Hawkins !,['hawkins'],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Maybe a little noisier .,"['maybe', 'little', 'noisier']",3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
I'd like to see an [PERSON] administration .,"['id', 'like', 'see', 'person', 'administration']","8, 2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.484,['like']
"There she is , my other monster .",['monster'],8,0.0,0.0,0.0,0.844,0.0,0.0,0.0,0.0,['monster']
Morphine syrette . Give me a morphine syrette . I got it .,"['morphine', 'syrette', 'give', 'morphine', 'syrette', 'got']",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Just a moment .,['moment'],2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"Styles Court , totally supported by her . You . [PERSON] had been his generous benefactress .","['style', 'court', 'totally', 'supported', 'person', 'generous', 'benefactress']",8,0.199,0.492,0.0,0.284,0.609,0.0,0.0,0.594,"['court', 'generous']"
And I give him chance to speak : I will be the soul of the discretion .,"['give', 'chance', 'speak', 'soul', 'discretion']",2,0.0,0.383,0.0,0.0,0.401,0.0,0.516,0.555,"['chance', 'soul', 'discretion']"
What ? Get off my coat !,"['get', 'coat']","1, 3, 4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"I mean , aside from all of this junk .","['mean', 'aside', 'junk']",3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Where is everybody ?,['everybody'],7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
You'll see a puff of smoke from my exhaust when I cut in the motor . That's when you hit the magic button .,"['youll', 'see', 'puff', 'smoke', 'exhaust', 'cut', 'motor', 'thats', 'hit', 'magic', 'button']",6,0.667,0.0,0.0,0.0,0.712,0.0,0.0,0.5860000000000001,"['youll', 'puff', 'hit', 'magic']"
What for ?,[],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"Hey , look at me !","['hey', 'look']","1, 2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"You start trouble , and I start bleeding .","['start', 'trouble', 'start', 'bleeding']",4,0.0,1.5,0.609,0.609,0.0,0.673,0.688,0.0,"['start', 'start', 'bleeding']"
"She went straight to the local sheriff , who , fortunately , happened to be a particularly good friend of ours .","['went', 'straight', 'local', 'sheriff', 'fortunately', 'happened', 'particularly', 'good', 'friend']",5,0.0,0.383,0.0,0.0,1.018,0.0,0.219,1.859,"['sheriff', 'good', 'friend']"
"What about chatting these two birds up , then ?","['chatting', 'two', 'bird']",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
You'll be OK .,"['youll', 'ok']","8, 2, 5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.328,['youll']
"Nice to see you again , [PERSON] .","['nice', 'see', 'person']",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
No . Not the rangers . What'll I do ?,"['ranger', 'whatll']","4, 7",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.484,['ranger']
A lie .  ,['lie'],3,0.348,0.0,0.445,0.0,0.0,0.585,0.0,0.0,['lie']
"He knows [LOCATION] very well . So , you'll be in good hands .","['know', 'location', 'well', 'youll', 'good', 'hand']","8, 5",0.0,0.383,0.0,0.0,0.547,0.0,0.219,0.9450000000000001,"['youll', 'good']"
Take care of you .,"['take', 'care']",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"You wan na fire me , fire me .","['wan', 'na', 'fire', 'fire']",1,0.0,0.0,0.0,1.553,0.0,0.312,0.0,0.0,"['wan', 'fire', 'fire']"
Are you sure you want to escape from it ?,"['sure', 'want', 'escape']","3, 7",0.0,0.625,0.0,0.406,0.0,0.0,0.0,0.0,['escape']
How are those crackers ?,['cracker'],2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
We'll work beautifully together .,"['well', 'work', 'beautifully', 'together']",5,0.0,0.0,0.0,0.0,0.394,0.0,0.0,0.0,['together']
I do not know !,['know'],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"Get out of my way , [PERSON] .","['get', 'way', 'person']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
Take it easy !,"['take', 'easy']",8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
I made reservations at [LOCATION] on [LOCATION] .,"['made', 'reservation', 'location', 'location']",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
"I'm a three - time loser , [PERSON] .","['im', 'three', 'time', 'loser', 'person']",6,0.0,0.516,0.0,0.0,0.0,0.0,0.0,0.0,['time']
I'll tell them anything !,"['ill', 'tell', 'anything']",4,0.333,0.0,0.492,0.621,0.0,0.594,0.0,0.0,['ill']
It is a wonderful woman .,"['wonderful', 'woman']",5,0.0,0.0,0.0,0.0,0.863,0.0,0.453,0.625,['wonderful']
You really want it that bad ?,"['really', 'want', 'bad']",7,0.453,0.0,0.391,0.375,0.0,0.422,0.0,0.0,['bad']
Coco sounds like she caught the old man cheating again .,"['coco', 'sound', 'like', 'caught', 'old', 'man', 'cheating']",3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.484,['like']
